country_code,date,cpi,exports_usd,fx,imports_usd,money_market_rate,mprice_ix,policy_rate,reserves_exgold_usd,reserves_total_usd,shock_ix,shock_rw_ix,xprice_ix,log_shock,d_shock_1m,d_shock_12m,shock_pos,shock_neg,log_shock_rw,d_shock_rw_1m,d_shock_rw_12m,shock_rw_pos,shock_rw_neg,bust,log_cpi,infl_yoy,infl_mom,log_fx,d_log_fx_1m,d_log_fx_12m,fx_vol_12m,state_peg,log_exports_usd,d_log_exports_usd_12m,log_imports_usd,d_log_imports_usd_12m,log_reserves,d_log_reserves_12m,d_log_reserves_1m,log_reserves_total,d_policy_rate_12m,d_policy_rate_1m,d_mm_rate_12m,rate_level,d_rate_12m,d_rate_1m,monthly_imports_approx,reserves_months,low_buffer
CHL,2012-10-01,62.83680750526608,7338494857.0,475.36,8332530276.0,5.02,100.515556335449,5.9145235035986,38942347390.86296,38942343622.54296,100.520256042481,100.848648071289,101.03849029541,4.610359259851624,0.00040363683633781733,0.00950991872087048,0.00950991872087048,0.0,4.613620858968663,0.0011396645793668725,0.013085726879016768,0.013085726879016768,0.0,0.0,4.1405410085524155,2.8821840587113456,0.5650072132345585,6.164072411714297,0.0008207675689364535,-0.07374427184477561,0.020811612593323245,0.0,22.71639959819086,0.09412430024337226,22.843433001622916,0.31469239992175346,24.385348117324796,0.00731742019256032,-0.02947048987221379,24.38534802055815,0.2527037841899098,0.1264210605364804,-0.23000000000000043,5.9145235035986,0.2527037841899098,0.1264210605364804,694377523.0,56.08238472728179,0.0
CHL,2012-11-01,62.55056935072279,6524632360.0,480.57,6598922455.0,5.01,100.451057434082,5.78810244306212,39718674577.69446,39718734614.90446,100.344055175781,100.36157989502,100.796669006348,4.608604832588492,-0.001754427263131575,0.005406499092297068,0.005406499092297068,0.0,4.608779463652312,-0.0048413953163510826,0.005778911723420599,0.005778911723420599,0.0,0.0,4.135975339201195,2.1053409197832273,-0.45656693512201585,6.174972899381502,0.01090048766720475,-0.05637431504496604,0.021383230882461815,0.0,22.598850445272806,-0.03400416245072435,22.61017220825577,-0.029877260921320925,24.405087306424992,0.024593307639371176,0.01973918910019634,24.405088817985114,-0.1264210605364804,-0.1264210605364804,-0.2400000000000002,5.78810244306212,-0.1264210605364804,-0.1264210605364804,549910204.5833334,72.22756414893095,0.0
CHL,2012-12-01,62.5355041846942,7102599801.0,477.13,7034522140.0,4.99,100.498046875,6.04108303876956,41649256237.58813,41649254287.36813,100.903900146484,101.072311401367,101.406440734863,4.6141685801951295,0.00556374760663747,0.01064701500905052,0.01064701500905052,0.0,4.6158362151371035,0.007056751484791235,0.012334824989352455,0.012334824989352455,0.0,0.0,4.135734462408509,1.480429901619118,-0.024087679268625095,6.1677889904445955,-0.007183908936906569,-0.08058265013040167,0.020260023286329913,0.0,22.683726723125048,-0.006403874843034174,22.674095599121816,0.09558675639161507,24.452549347958957,-0.007049261349806102,0.04746204153396505,24.45254930113411,-0.3805108326863298,0.2529805957074407,-0.2400000000000002,6.04108303876956,-0.3805108326863298,0.2529805957074407,586210178.3333334,71.04833347657322,0.0
CHL,2013-01-01,62.64849292990866,6798169147.0,472.67,7042022547.0,5.0,100.633171081543,5.66181971940869,39953575418.74236,39953742196.63236,101.266716003418,101.483528137207,101.907897949219,4.617757788689803,0.0035892084946738123,0.008932030492053045,0.008932030492053045,0.0,4.619896500949817,0.004060285812713893,0.007151848092991742,0.007151848092991742,0.0,0.0,4.137539625664213,1.5754082492239974,0.1805163255704123,6.158397470585275,-0.009391519859320852,-0.05888704304032544,0.018803050528996987,0.0,22.63991916978781,0.05317793740744037,22.67516125946341,0.17224432396256972,24.41098400249428,0.02013697793500313,-0.04156534546467583,24.41098817677756,0.0,-0.3792633193608701,-0.04999999999999982,5.66181971940869,0.0,-0.3792633193608701,586835212.25,68.0831255260831,0.0
CHL,2013-02-01,62.71628617703733,5560261800.0,472.34,6134373250.0,5.01,100.726913452148,5.40966873236182,39330035510.4589,39330223116.8389,101.224884033203,101.472900390625,101.960685729981,4.6173446162836145,-0.0004131724061888775,0.004314470691536343,0.004314470691536343,0.0,4.61979177160797,-0.0001047293418476869,0.0008212235669011747,0.0008212235669011747,0.0,0.0,4.1386211615504465,1.2934601606421126,0.10815358862332758,6.157699065249005,-0.0006984053362693032,-0.019186397341524497,0.015123141246846777,0.0,22.43891103043131,-0.1267684379375673,22.537173750151425,0.04190363647818529,24.395254326274515,0.000837295269036531,-0.01572967621976673,24.395259096316803,0.0,-0.25215098704687033,0.02999999999999936,5.40966873236182,0.0,-0.25215098704687033,511197770.8333333,76.93702467900968,0.0
CHL,2013-03-01,62.95732883349484,6163485622.0,472.49,6063081439.0,5.0,100.580871582031,5.40966873236182,39833068793.53293,39833169456.54293,100.831634521484,100.860992431641,101.417320251465,4.613452140940042,-0.003892475343572066,0.0009679927655623644,0.0009679927655623644,0.0,4.613743256295202,-0.0060485153127674,-0.004081281058186725,0.0,-0.004081281058186725,0.0,4.142457176803386,1.5068695709435254,0.38360152529399727,6.158016582688672,0.0003175174396670144,-0.026947346211927403,0.014834866210193863,0.0,22.541908302187654,-0.13347664795463032,22.525483996075103,-0.05654081973780478,24.407963278461278,0.007533072830547383,0.012708952186763156,24.40796580557972,-0.37843371070029974,0.0,0.0,5.40966873236182,-0.37843371070029974,0.0,505256786.5833333,78.83727611635585,0.0
CHL,2013-04-01,62.65602551292295,6751458594.0,472.14,6786116834.0,5.01,100.427772521973,5.03247634171551,41226986308.36274,41227032246.87274,100.492691040039,100.239387512207,100.922561645508,4.610084998884708,-0.0033671420553345044,-0.0008059444222316969,0.0,-0.0008059444222316969,4.607561200355728,-0.006182055939474296,-0.007288927428486858,0.0,-0.007288927428486858,0.0,4.137659854098382,0.9785641361608199,-0.47973227050039924,6.157275551774947,-0.00074103091372546,-0.029038004891516422,0.014801042920590306,0.0,22.633024406487202,0.03063337565332347,22.638144720077424,0.10771310112057364,24.44235888636265,0.06304727844283775,0.03439560790137364,24.442360000644545,-0.8820471618830901,-0.37719239064630994,0.009999999999999787,5.03247634171551,-0.8820471618830901,-0.37719239064630994,565509736.1666666,72.90234574531242,0.0
CHL,2013-05-01,62.64849292990866,6975098294.0,479.58,7091964931.0,5.02,100.468795776367,4.90702075348057,40147687878.64327,40147893636.83327,100.612083435059,100.375541687012,101.083732604981,4.611272364121148,0.00118736523644003,0.002443945382458068,0.002443945382458068,0.0,4.6089185688851115,0.001357368529383507,-0.0016098556972750089,0.0,-0.0016098556972750089,0.0,4.137539625664213,0.9422635553097969,-0.01202284341692561,6.172910720865983,0.015635169091035905,-0.0358603753555764,0.013859687402455816,0.0,22.665612256884295,0.08671970811053953,22.68222828027869,0.015023835058329382,24.41583068859862,0.04707207565813931,-0.026528197764029926,24.415835813617612,-1.0075027501180305,-0.1254555882349404,0.0,4.90702075348057,-1.0075027501180305,-0.1254555882349404,590997077.5833334,67.93212589614245,0.0
CHL,2013-06-01,63.0477198296664,6306006299.0,502.89,6121462978.0,5.0,100.461753845215,5.15806944291164,41002368893.48179,41002739365.02179,100.096046447754,99.6846618652344,100.558227539063,4.606130189514753,-0.005142174606395322,0.0009600035266608131,0.0009600035266608131,0.0,4.602011822256479,-0.006906746628632554,-0.0031583637316128232,0.0,-0.0031583637316128232,0.0,4.143891897279047,1.8692133012153,0.6352271614833427,6.220371458311297,0.04746073744531376,-0.005429951090821561,0.019494048419592645,0.0,22.564768396958726,-0.06621859388562257,22.53506695359587,0.002090425729850409,24.43689567987144,0.016181813636634956,0.021064991272819356,24.4369047151998,-0.7564540606869601,0.2510486894310704,-0.019999999999999574,5.15806944291164,-0.7564540606869601,0.2510486894310704,510121914.8333333,80.37758759467931,0.0
CHL,2013-07-01,63.21343665598094,6380793694.0,504.5885,6955699759.0,5.03,100.59432220459,5.28380019408186,40089013140.74165,40089141515.09165,99.6814956665039,99.2068862915039,100.273887634277,4.601980059606589,-0.004150129908163436,-0.0033755034852154253,0.0,-0.0033755034852154253,4.597207430142619,-0.004804392113859635,-0.008522520412699741,0.0,-0.008522520412699741,0.0,4.146516883871659,2.143885555962921,0.2624986592612011,6.22374324561828,0.00337178730698362,0.026002606315990384,0.0174519384062469,0.0,22.576558330013917,0.07619579257865539,22.66282726962594,0.041161812076769166,24.4143681472026,0.04184982221248035,-0.022527532668839,24.414371349430205,-0.37801952532683014,0.12573075117022015,0.040000000000000036,5.28380019408186,-0.37801952532683014,0.12573075117022015,579641646.5833334,69.1617197919511,0.0
CHL,2013-08-01,63.36408831626688,6398087235.0,512.588571428571,7141998738.0,5.0,100.657081604004,5.28380019408186,40678612428.68329,40678770563.16329,100.225952148438,99.9184417724609,100.884490966797,4.6074271585925795,0.005447098985990273,0.006447104927388203,0.006447104927388203,0.0,4.604354270944531,0.007146840801911303,0.005351747585391031,0.005351747585391031,0.0,0.0,4.148897270618115,2.1630259308704325,0.23803867464566864,6.23947351838016,0.015730272761880215,0.06361853336214551,0.01606181088758779,0.0,22.57926491311039,0.10610405243194165,22.68925850941745,-0.05467646323104702,24.4289682981223,0.05714815498876291,0.014600150919697796,24.42897218552561,-0.37801952532683014,0.0,0.03000000000000025,5.28380019408186,-0.37801952532683014,0.0,595166561.5,68.3482827498925,0.0
CHL,2013-09-01,63.71058713492454,5796810363.0,504.375555555555,6180602387.0,5.0,100.666931152344,5.28380019408186,42302380085.56112,42302547436.28112,99.8799285888672,99.5558547973633,100.546035766602,4.603968750442026,-0.003458408150553538,-0.005986872573259916,0.0,-0.005986872573259916,4.600718841411281,-0.003635429533249912,-0.011762352978015755,0.0,-0.011762352978015755,0.0,4.154350751827959,1.9459815407889103,0.545348120984368,6.223321140496826,-0.016152377883334346,0.06006949635146519,0.016449469970123653,0.0,22.48057366581395,0.021816208032937823,22.544681577290362,-0.04585429621497639,24.468109188213862,0.05329058101685291,0.03914089009156285,24.46811314426524,-0.5043022489802595,0.0,-0.019999999999999574,5.28380019408186,-0.5043022489802595,0.0,515050198.9166667,82.13253809927272,0.0
CHL,2013-10-01,63.80097813109611,6959613282.0,500.911904761905,7108297671.0,4.9,100.591514587402,5.15806944291164,40810442340.81255,40810694941.49255,100.138290405273,99.8941650390625,100.730598449707,4.6065521347096645,0.0025833842676386,-0.0038071251419591334,0.0,-0.0038071251419591334,4.6041112759313005,0.0033924345200198047,-0.009509583037362823,0.0,-0.009509583037362823,0.0,4.155768521441625,1.522751288920965,0.1417769613666131,6.216430246824818,-0.006890893672007792,0.052357835110520945,0.016775243030383902,0.0,22.663389746818027,-0.05300985137283476,22.68452862466808,-0.15890437695483683,24.43220382533534,0.046855708010543395,-0.035905362878523306,24.432210014925154,-0.7564540606869601,-0.12573075117022015,-0.11999999999999922,5.15806944291164,-0.7564540606869601,-0.12573075117022015,592358139.25,68.89487902113359,0.0
